,id,personName,companyName,name1,name2,name3,address,city,plz,country,phoneNum,faxNum,email,webAddr,logoUrl
1597,100000914,Kautex Maschinenbau,Kautex Maschinenbau,Kautex Maschinenbau GmbH,,,Kautexstr. 54,Bonn,53229,Deutschland,(+49 228) 4 89-0,,info@kautex-group.com,http://www.kautex-group.com,
1598,237022436,Kawasaki Robotics,Kawasaki Robotics,Kawasaki Robotics GmbH,,,Im Taubental 32,Neuss,41468,Deutschland,(+49 2131) 34 26-0,,info@kawasakirobot.de,http://www.kawasakirobotics.de,
1599,103018828,KEB Automation,KEB Automation,KEB Automation KG,,,Südstr. 38,Barntrup,32683,Deutschland,(+49 5263) 4 01-0,,info@keb.de,https://www.keb-automation.com,
1600,100003980,KEBA Industrial Automation Germany,KEBA Industrial Automation Germany,KEBA Industrial Automation Germany GmbH,,,Gewerbestr. 5 - 9,Lahnau,35633,Deutschland,(+49 6441) 9 66-0,,info@keba.com,http://www.keba.com,
1601,100001630,KEHREN,KEHREN,KEHREN GmbH,Grinding Technology,,Genker Str. 9,Troisdorf,53842,Deutschland,(+49 2242) 91 97-0,,info@kehren.com,http://www.kehren.com,
1602,644078,Keiron Printing Technologies,Keiron Printing Technologies,Keiron Printing Technologies BV,,,High Tech Campus 29,Eindhoven,5656 AE,Niederlande,+31 6 55831636,,info@keirontechnologies.com,https://keirontechnologies.com/,
1603,100001098,Kelch,Kelch,Kelch GmbH,,,Werkstr. 30,Weinstadt,71384,Deutschland,(+49 7151) 2 05 22-0,,info@kelchgmbh.de,http://www.kelch.de,
1604,332019161,Kelenn Technology,Kelenn Technology,Kelenn Technology,,,6 Rue Ampère,Igny,91430,Frankreich,(+33 9) 9 75 23 33 54,,info@kelenntech.com,https://kelenntech.com/fr/,
1605,242002738,Wilhelm Keller,Wilhelm Keller,Wilhelm Keller GmbH & Co. KG,Oilpress Keller,,Herdweg 1,Nehren,72147,Deutschland,(+49 7473) 94 49-0,,info@keller-pumpen.de,http://www.keller-pumpen.de,
1606,237000591,Keller Lufttechnik,Keller Lufttechnik,Keller Lufttechnik GmbH + Co. KG,,,Neue Weilheimer Str. 30,Kirchheim unter Teck,73230,Deutschland,(+49 7021) 5 74-0,,info@keller-lufttechnik.de,https://www.keller-lufttechnik.de,
1607,100002935,Kemper,Kemper,Kemper GmbH,,,Von-Siemens-Str. 20,Vreden,48691,Deutschland,(+49 2564) 68-0,,mail@kemper.eu,http://www.kemper.eu,
1608,100003380,WP Kemper,WP Kemper,WP Kemper GmbH,,,Lange Str. 8 - 10,Rietberg,33397,Deutschland,(+49 5244) 4 02-0,,info@wp-kemper.com,http://www.wp-kemper.de,
1609,100001502,Kemper Maschinenfabrik,Kemper Maschinenfabrik,Maschinenfabrik KEMPER,GmbH & Co. KG,,Am Breul,Stadtlohn,48703,Deutschland,(+49 2563) 88-0,,info@kemper-stadtlohn.de,http://www.kemper-stadtlohn.de,
1610,100001453,Gebr. Kemper,Gebr. Kemper,Gebr. Kemper GmbH + Co. KG,Metallwerke,,Harkortstr. 5,Olpe,57462,Deutschland,(+49 2761) 8 91-0,,info@kemper-olpe.de,http://www.kemper-olpe.de,
1611,100001178,KULI Hebezeuge - Helmut Kempkes,KULI Hebezeuge - Helmut Kempkes,KULI Hebezeuge - Helmut Kempkes GmbH,,,Bismarckstr. 59,Remscheid,42853,Deutschland,(+49 2191) 4 34-0,,info@kuli.com,http://www.kuli.com,
1612,100001199,Kendrion Kuhnke Automation,Kendrion Kuhnke Automation,Kendrion Kuhnke Automation GmbH,,,Lütjenburger Str. 101,Malente,23714,Deutschland,(+49 4523) 4 02-0,,sales-ics@kendrion.com,http://www.kuhnke.kendrion.com,
1613,104014982,Kern & Sohn,Kern & Sohn,Kern & Sohn GmbH,,,Ziegelei 1,Balingen,72336,Deutschland,(+49 7433) 99 33-0,,info@kern-sohn.com,http://www.kern-sohn.com,
1614,213001176,KERN DEUDIAM,KERN DEUDIAM,KERN DEUDIAM,Diamantwerkzeuge und Maschinen GmbH,,Industriestr. 24,Hövelhof,33161,Deutschland,(+49 5257) 5 07-0,,info@kern-deudiam.de,http://www.kern-deudiam.de,
1615,237000593,Kern Technik,Kern Technik,Kern Technik GmbH & Co. KG,,,Fischbacher Str. 17,Schleusingen,98553,Deutschland,(+49 36841) 2 10,,info@kern-technik.de,http://www.kern-technik.de,
1616,225015609,KERN-LIEBERS Textile,KERN-LIEBERS Textile,KERN-LIEBERS Textile GmbH,NL Bayerische Nadelleistenfabrik,Paul Leistner,Walpersdorfer Str. 51,Schwabach,91126,Deutschland,(+49 9122) 92 86-0,,info@paul-leistner.de,http://www.paul-leistner.de,
1617,50006291,KERN-LIEBERS Knitting Parts,KERN-LIEBERS Knitting Parts,KERN-LIEBERS Knitting Parts GmbH,,,Dr. Kurt-Steim-Str. 35,Schramberg,78713,Deutschland,(+49 7422) 5 11-0,,info@kern-liebers.de,http://www.kern-liebers.de,
1618,100002936,KERRES Anlagensysteme,KERRES Anlagensysteme,KERRES Anlagensysteme GmbH,,,Manfred-von-Ardenne Allee 11,Backnang,71522,Deutschland,(+49 7191) 91 29-0,,info@kerres-smokeair.com,http://www.kerres-smokeair.com,
1619,100010631,Kersten Arealmaschinen,Kersten Arealmaschinen,Kersten Arealmaschinen GmbH,,,Empeler Str. 95,Rees,46459,Deutschland,(+49 2851) 92 34-10,,info@kersten-maschinen.de,http://www.kersten-maschinen.de,
1620,506461,Dipl.-Ing. Georg Kersten Maschinenfabrik,Dipl.-Ing. Georg Kersten Maschinenfabrik,Dipl.-Ing. Georg Kersten Maschinenfabrik,,,Rudolf-Diesel-Str. 11,Rees,46459,Deutschland,(+49 2851) 54-0,,g.kersten@kersten-maschinenfabrik.de,http://www.kersten-maschinenfabrik.de,
1621,100001114,Georg Kesel,Georg Kesel,Georg Kesel GmbH & Co. KG,Werkzeugmaschinen Spannsysteme,,Maybachstr. 6,Kempten,87437,Deutschland,(+49 831) 2 52 88-0,,info@kesel.com,http://www.kesel.com,
1622,211019648,KESSEL,KESSEL,KESSEL AG,,,Bahnhofstr. 31,Lenting,85101,Deutschland,(+49 8456) 27-0,,info@kessel.de,http://www.kessel.de,
1623,226000023,KESSLER,KESSLER,KESSLER GmbH,,,Auweg 10-1,Nusplingen,72362,Deutschland,(+49 7429) 93 19-0,,info@kessler-ergo.com,http://www.kessler-ergo.com,
1624,100009877,Franz Kessler,Franz Kessler,Franz Kessler GmbH,,,Franz-Kessler-Str. 2,Bad Buchau,88422,Deutschland,(+49 7582) 8 09-0,,info@kessler-group.biz,http://www.kessler-group.biz,
1625,100000950,KESSLER,KESSLER,KESSLER & Co. GmbH & Co. KG,,,Hüttlinger Str. 18 - 20,Abtsgmünd,73453,Deutschland,(+49 7366) 81-0,,info@kessler-axles.de,http://www.kessler-axles.de,
1626,469581,Kessler energy,Kessler energy,Kessler energy GmbH,,,Franz-Kessler-Str. 2,Bad Buchau,88422,Deutschland,(+49 7582) 8 09-0,,info.energy@kessler-group.biz,,
1627,100013396,KEUCO,KEUCO,KEUCO GmbH & Co. KG,,,Oesestr. 36,Hemer,58675,Deutschland,(+49 2372) 9 04-0,,info@keuco.de,http://www.keuco.de,
1628,562490,KEYCYCLE,KEYCYCLE,KEYCYCLE GmbH,,,Unterfeldstr. 3,Ansfelden,4052,Österreich,(+43 732) 31 90-0,,office@keycycle.at,http://www.keycycle.at,
1629,213076116,KGS Keller Geräte & Service,KGS Keller Geräte & Service,KGS Keller Geräte & Service GmbH,,,Schwarzwaldstr. 1,Renchen,77871,Deutschland,(+49 7843) 7 09-0,,kontakt.kgs@keller.com,http://www.keller-kgs.com,
1630,100000972,KHS,KHS,KHS GmbH,,,Juchostr. 20,Dortmund,44143,Deutschland,(+49 231) 5 69-0,,khs@khs.com,http://www.khs.com,
1631,100001203,Kieback&Peter,Kieback&Peter,Kieback&Peter GmbH & Co. KG,,,Tempelhofer Weg 50,Berlin,12347,Deutschland,(+49 30) 6 00 95-0,,info@kieback-peter.de,http://www.kieback-peter.de,
1632,100010127,Kiefel,Kiefel,Kiefel GmbH,A Member of Brückner Group,,Sudetenstr. 3,Freilassing,83395,Deutschland,(+49 8654) 78-0,,kiefel@kiefel.de,http://www.kiefel.de,
1633,436446,Waagen Kiesel,Waagen Kiesel,Waagen Kiesel GmbH & Co. KG,,,Strenge Tür 6,Burkardroth,97705,Deutschland,(+49 9734) 93 41 10,,info@waagen-kiesel.de,http://www.waagen-kiesel.de,
1634,100010804,Kiesel Steriltechnik,Kiesel Steriltechnik,Kiesel Steriltechnik GmbH,,,Engelsberg 3,Bretten,75015,Deutschland,(+49 7252) 96 37-10,,info@kiesel-steriltechnik.com,http://www.kiesel-steriltechnik.com,
1635,234016829,KIMO Industrial Electronics,KIMO Industrial Electronics,KIMO Industrial Electronics GmbH,,,Am Weichselgarten 19,Erlangen,91058,Deutschland,(+49 9131) 60 69-0,,info@kimo.de,http://www.kimo.de,
1636,443727,Kinexon Industries,Kinexon Industries,Kinexon Industries GmbH,,,Schellingstr. 35,München,80799,Deutschland,+49 89 2006165-0,,info@kinexon-industries.com,http://kinexon-industries.com,
1637,100010786,KINKELE Maschinen-Apparate-Stahlbau,KINKELE Maschinen-Apparate-Stahlbau,KINKELE GmbH & Co. KG,"Maschinen-, Apparate-, Stahlbau",,Rudolf-Diesel-Str. 1,Ochsenfurt,97199,Deutschland,(+49 93 31) 9 09-0,,info@kinkele.de,http://www.kinkele.de,
1638,100016457,Kinze Europe,Kinze Europe,Kinze Europe UAB,,,Goupstu kel. 1B,Traku r.,21148,Litauen,(+370 5) 2440300,,info.lt@kinze.com,http://www.kinze.com,
1639,100014116,KION GROUP,KION GROUP,KION GROUP AG,,,Thea-Rasche-Str. 8,Frankfurt am Main,60549,Deutschland,(+49 69) 2 01 10-0,,info@kiongroup.com,http://www.kiongroup.com,
1640,100000774,KION Warehouse Systems,KION Warehouse Systems,KION Warehouse Systems GmbH,,,Ernst-Wagner-Weg 1 - 5,Reutlingen,72760,Deutschland,(+49 7127) 8 15-0,,info@kiongroup.com,http://www.kiongroup.com,
1641,624104,KISA,KISA,KISA GmbH,Schüttgut- und Aufbereitungstechnik,,Südstr. 44,Kamp-Lintfort,47475,Deutschland,(+49 2842) 9659-30,,info@kisa.nrw,http://kisa.nrw,
1642,212013790,Kistler Remscheid,Kistler Remscheid,Kistler Remscheid GmbH,,,Kölner Str. 71,Remscheid,42897,Deutschland,(+49 2191) 6 98-0,,info.kre@kistler.com,http://www.kistler.com,
1643,222021206,Kito Europe,Kito Europe,Kito Europe GmbH,,,Heerdter Lohweg 93,Düsseldorf,40549,Deutschland,(+49 211) 52 80 09-0,,info@kito.net,http://www.kito.net,
1644,578483,Kivnon Deutschland,Kivnon Deutschland,Kivnon Deutschland GmbH,,,Bauhofstr. 12,Großostheim,63762,Deutschland,(+49 6026) 2029078,,info@kivnon.com,https://www.kivnon.com,
1645,100001350,Klaus Multiparking,Klaus Multiparking,Klaus Multiparking GmbH,,,Hermann-Krum-Str. 2,Aitrach,88319,Deutschland,(+49 7565) 5 08-0,,info@multiparking.com,http://www.multiparking.com,
1646,100001179,KLAUS UNION,KLAUS UNION,KLAUS UNION,GmbH & Co. KG,,Blumenfeldstr. 18,Bochum,44795,Deutschland,(+49 234) 45 95-0,,info@klaus-union.de,http://www.klaus-union.com,
1647,100004002,Kleemann,Kleemann,Kleemann GmbH,,,Manfred-Wörner-Str. 160,Göppingen,73037,Deutschland,(+49 7161) 2 06-0,,info@kleemann.info,http://www.kleemann.info,
1648,100001486,Karl Klein Ventilatorenbau,Karl Klein Ventilatorenbau,Karl Klein Ventilatorenbau GmbH,,,Waldstr. 24,Aichwald,73773,Deutschland,(+49 711) 3 69 06-0,,info@karl-klein.de,http://www.karl-klein.de,
1649,100001132,Kleinewefers,Kleinewefers,Kleinewefers GmbH,,,Kleinewefersstr. 1,Krefeld,47803,Deutschland,(+49 2151) 89 47-0,,info@kleinewefers.de,http://www.kleinewefers.de,
1650,213000664,KLEMM Bohrtechnik,KLEMM Bohrtechnik,KLEMM Bohrtechnik GmbH,,,Wintersohlerstr. 5,Drolshagen,57489,Deutschland,(+49 2761) 7 05-0,,klemm-bt@klemm-mail.de,http://www.klemm-bt.de,
1651,100001140,Klingelnberg,Klingelnberg,Klingelnberg GmbH,,,Peterstr. 45,Hückeswagen,42499,Deutschland,(+49 2192) 81-0,,info@klingelnberg.com,http://www.klingelnberg.com,
1652,236018796,KLINGER,KLINGER,KLINGER GmbH,,,Richard-Klinger-Str. 37,Idstein,65510,Deutschland,(+49 6126) 40 16-0,,mail@klinger.de,http://www.klinger.de,
1653,100002360,KLINGER SCHÖNEBERG,KLINGER SCHÖNEBERG,KLINGER SCHÖNEBERG GmbH,Zentrale/Produktionstätte Kugelhähne,,Heidelberger Str. 3,Graben-Neudorf,76676,Deutschland,(+49 7255) 71 17-0,,office@klinger-schoeneberg.de,http://www.klinger-schoeneberg.de,
1654,100001143,Karl Klink Werkzeug- und Maschinenfabrik,Karl Klink Werkzeug- und Maschinenfabrik,Karl Klink GmbH,Werkzeug- und Maschinenfabrik,,Pforzheimer Str. 36,Niefern-Öschelbronn,75223,Deutschland,(+49 7233) 77-0,,info@karl-klink.de,http://www.karl-klink.de,
1655,100003773,KLÖCKNER DESMA Elastomertechnik,KLÖCKNER DESMA Elastomertechnik,KLÖCKNER DESMA Elastomertechnik GmbH,,,An der Bära,Fridingen,78567,Deutschland,(+49 7463) 8 34-0,,info@desma.biz,http://www.desma.biz,
1656,100002866,Klöpper Maschinentechnik,Klöpper Maschinentechnik,Klöpper Maschinentechnik,GmbH & Co. KG,,Niedersachsenweg 10,Dortmund,44143,Deutschland,(+49 231) 51 75-0,,maschinentechnik@kloepper.de,http://www.kloepper.de,
1657,212012089,Klöpper-Therm,Klöpper-Therm,Klöpper-Therm GmbH & Co. KG,,,Unterste-Wilms-Str. 21,Dortmund,44143,Deutschland,(+49 231) 51 78-0,,kt@kloepper-therm.de,http://www.kloepper-therm.de,
1658,444364,KM.ON,KM.ON,KM.ON GmbH,,,Carl-Benz-Str. 21,Frankfurt am Main,60386,Deutschland,(+49 69) 26 94 55 04,,info@kmon.net,https://kmon.net,
1659,509451,KMF Kemptener Maschinenfabrik,KMF Kemptener Maschinenfabrik,KMF Kemptener Maschinenfabrik GmbH,,,Reinhartser Str. 1,Kempten,87437,Deutschland,(+49 831) 787-0,,info@kmf-hydraulik.de,https://hn-group.com/,
1660,219019586,KMU LOFT Cleanwater,KMU LOFT Cleanwater,KMU LOFT Cleanwater SE,,,Bahnhofstr. 30,Kirchentellinsfurt,72138,Deutschland,(+49 7121) 96 83-0,,info@kmu-loft.de,http://www.kmu-loft.de,
1661,100014981,Knapp,Knapp,Knapp AG,,,Günter-Knapp-Str. 5 - 7,Hart bei Graz,8075,Österreich,(+43 50) 49 52-0,,sales@knapp.com,http://www.knapp.com,
1662,100011276,Knauer Engineering,Knauer Engineering,Knauer Engineering GmbH,Industrieanlagen & Co. KG,,Elbestr. 11 - 13,Geretsried,82538,Deutschland,(+49 8171) 62 95-0,,info@knauer.de,http://www.knauer.de,
1663,218016175,Knecht Maschinenbau,Knecht Maschinenbau,Knecht Maschinenbau GmbH,,,Witschwender Str. 26,Bergatreute,88368,Deutschland,(+49 7527) 9 28-0,,mail@knecht.eu,http://www.knecht.eu,
1664,31029181,KNF Neuberger,KNF Neuberger,KNF Neuberger GmbH,,,Alter Weg 3,Freiburg,79112,Deutschland,(+49 7664) 59 09-0,,info@knf.com,http://www.knf.de,
1665,100012121,Kniele,Kniele,Kniele GmbH,,,Gemeindebeunden 6,Bad Buchau,88422,Deutschland,(+49 7582) 93 03-0,,info@kniele.de,http://www.kniele.de,
1666,222010636,Knight Wendling,Knight Wendling,Knight Wendling GmbH,,,Arnheimer Str. 118,Düsseldorf,40489,Deutschland,(+49 211) 7 70 06-0,,info@knightwendling.de,http://www.knightwendling.de,
1667,100004076,Knocks Fluid Technik,Knocks Fluid Technik,Knocks Fluid Technik GmbH,,,Otto-Hahn-Str. 4,Selm,59379,Deutschland,(+49 2592) 9 66-0,,info@knocks.de,http://www.knocks.de,
1668,31033425,Knorr-Bremse SfS,Knorr-Bremse SfS,KNORR-BREMSE,Systeme für Schienenfahrzeuge GmbH,,Moosacher Str. 80,München,80809,Deutschland,(+49 89) 35 47-0,,info@knorr-bremse.com,http://www.knorr-bremse.de,
1669,110011057,KNORR-BREMSE BERLIN,KNORR-BREMSE BERLIN,KNORR-BREMSE BERLIN,Zweigniederlassung der Knorr-Bremse,Systeme für Schienenfahrzeuge GmbH,Georg-Knorr-Str. 4,Berlin,12681,Deutschland,(+49 30) 93 92-0,,info@knorr-bremse.com,http://www.knorr-bremse.de,
1670,100001626,Knödler-Getriebe,Knödler-Getriebe,Knödler-Getriebe GmbH & Co. KG,,,Riedstr. 17,Ostfildern,73760,Deutschland,(+49 711) 4 48 14-0,,info@knoedler-getriebe.de,http://www.knoedler-getriebe.de,
1671,61030887,Gerhard Koch Maschinenfabrik,Gerhard Koch Maschinenfabrik,Gerhard Koch Maschinenfabrik,GmbH & Co KG,,Industriestr. 18 - 22,Leopoldshöhe,33818,Deutschland,(+49 5202) 9 90-0,,info@kochma.de,http://www.kochtechnology.de,
1672,237023007,KOCH Industrieanlagen,KOCH Industrieanlagen,KOCH Industrieanlagen GmbH,,,Ringstr. 9,Dernbach,56307,Deutschland,(+49 2689) 94 51-0,,box@koch-roboter.de,https://koch-roboter.de/,
1673,568175,Koch Machinery & Technology,Koch Machinery & Technology,Koch Machinery & Technology GmbH,,,Sternstr. 9,Hemer,58675,Deutschland,(+49 2372) 9 85-161,,j.koch@mflgroup.com,https://www.mflgroup.com,
1674,218010429,KOCH Pac-Systeme,KOCH Pac-Systeme,KOCH Pac-Systeme GmbH,,,Dieselstr. 13,Pfalzgrafenweiler,72285,Deutschland,(+49 7445) 1 81-0,,info@koch-pac-systeme.com,http://www.koch-pac-systeme.com,
1675,999000042,Koch Technology,Koch Technology,Koch Technology GmbH & Co. KG,,,Industriestr. 18-22,Leopoldshöhe,33818,Deutschland,(+49 5202) 9 90-0,,info@kochtechnology.de,https://www.kochtechnology.de,
1676,100002708,FRIEDRICH KOCKS,FRIEDRICH KOCKS,FRIEDRICH KOCKS GmbH & Co. KG,,,Neustr. 69,Hilden,40721,Deutschland,(+49 2103) 7 90-0,,marketing@kocks.de,http://www.kocks.de,
1677,11006161,Koenig & Bauer (AT),Koenig & Bauer (AT),Koenig & Bauer (AT) GmbH,,,Koenig & Bauer Str. 2,Maria-Enzersdorf,2344,Österreich,(+43 2236) 80 90-0,,office@kba.com,http://www.koenig-bauer.com,
1678,100013812,Koenig & Bauer Grafitec,Koenig & Bauer Grafitec,Koenig & Bauer Grafitec s r.o.,,,Opocenksá 83,Dobruska,518 19,Tschechische Republik,(+42 0 494) 67 21 11,,office@kba-grafitec.cz,http://www.kba-grafitec.cz,
1679,103032146,Koenig & Bauer Kammann,Koenig & Bauer Kammann,Koenig & Bauer Kammann GmbH,,,Weidehorst 80,Löhne,32584,Deutschland,(+49 5744) 77 10-0,,mail@kammann.de,http://www.kammann.de,
1680,100003854,Koenig & Bauer Sheetfed,Koenig & Bauer Sheetfed,Koenig & Bauer Sheetfed AG & Co. KG,,,Friedrich-List-Str. 47,Radebeul,01445,Deutschland,(+49 351) 8 33-0,,radebeul@koenig-bauer.com,http://www.koenig-bauer.com,
1681,100002390,Koenig & Bauer Würzburg,Koenig & Bauer Würzburg,Koenig & Bauer AG,,,Friedrich-Koenig-Str. 4,Würzburg,97080,Deutschland,(+49 931) 9 09-0,,info@koenig-bauer.com,http://www.koenig-bauer.com,
1682,100015405,Koenig & Bauer Digital & Webfed,Koenig & Bauer Digital & Webfed,Koenig & Bauer Digital & Webfed,AG & Co.KG,,Lambsheimer Str. 16,Frankenthal,67227,Deutschland,(+49 6233) 8 73-0,,info@koenig-bauer.com,http://www.koenig-bauer.com,
1683,100003886,Koenig & Bauer MetalPrint,Koenig & Bauer MetalPrint,Koenig & Bauer MetalPrint GmbH,,,Wernerstr. 119 - 129,Stuttgart,70435,Deutschland,(+49 711) 6 99 71-0,,nfo-metalprint@koenig-bauer.com,https://metalprint.koenig-bauer.com,
1684,660082,KOGENA Sp. z o.o.,KOGENA Sp. z o.o.,KOGENA Sp. z o.o.,,,Pl.Solny 15,Wroclaw,50-062,Polen,(+48 533)216 454,,contact@kogena.com,https://kogena.com/,
1685,106029940,Kohnle,Kohnle,Kohnle GmbH,Hartmetall-Werkzeug-Fabrik,,Aiblinger Str. 36,Kolbermoor,83059,Deutschland,(+49 8031) 29 66-0,,info@kohnle.net,http://www.kohnle.net,
1686,100004160,Wolfgang Kohnle Wärmebehandlungsanlagen,Wolfgang Kohnle Wärmebehandlungsanlagen,Wolfgang Kohnle,Wärmebehandlungsanlagen GmbH,,Industriestr. 27 - 29,Birkenfeld,75217,Deutschland,(+49 7231) 94 93-0,,geschaeftsleitung@kohnle.de,http://www.kohnle.de,
1687,100001922,KOLBUS,KOLBUS,KOLBUS GMBH & CO. KG,,,Osnabrücker Str. 77,Rahden,32369,Deutschland,(+49 5771) 71-0,,info@kolbus.de,http://www.kolbus.de,
1688,100003993,KOLLER Maschinen- und Anlagenbau,KOLLER Maschinen- und Anlagenbau,KOLLER Maschinen- und Anlagenbau GmbH,(KMA),,Bruchkampweg 5,Celle,29227,Deutschland,(+49 5141) 98 98-0,,info@koller-celle.de,http://www.koller-celle.de,
1689,100009768,Kollmorgen Steuerungstechnik,Kollmorgen Steuerungstechnik,Kollmorgen Steuerungstechnik GmbH,,,Broichstr. 32,Köln,51109,Deutschland,(+49 221) 89 85-0,,info@kollmorgen.de,http://www.kollmorgen.de,
1690,100000706,Komatsu Germany,Komatsu Germany,Komatsu Germany GmbH,,,Forststr. 29,Düsseldorf,40597,Deutschland,(+49 211) 7109-0,,info@komatsu-mining.de,http://www.komatsu-mining.de,
1691,619269,Komax,Komax,Komax AG,,,Industriestr. 6,Dierikon,6036,Schweiz,(+41 41) 455 04 55,,info.din@komaxgroup.com,https://www.komaxgroup.com,
1692,105025396,kommunikationsoptimierer.de,kommunikationsoptimierer.de,kommunikationsoptimierer.de,Dipl.-Wirtsch.-Ing. Lars Zimmermann,,Osterlinder Str. 11,Salzgitter,38228,Deutschland,(+49 53 41) 8 36 39-63,,info@kommunikationsoptimierer.de,http://www.kommunikationsoptimierer.de,
1693,100003048,Kompressorenbau Bannewitz KBB,Kompressorenbau Bannewitz KBB,Kompressorenbau Bannewitz GmbH,(KBB),,Windbergstr. 45,Bannewitz,01728,Deutschland,(+49 351) 40 85-6 64,,info@kbb-turbo.com,http://www.kbb-turbo.com,
1694,61044549,Komptech,Komptech,Komptech GmbH,,,Kühau 37,Frohnleiten,8130,Österreich,(+43 3126) 5 05-0,,info@komptech.com,http://www.komptech.com,
1695,100014667,KOMPTECH Umwelttechnik,KOMPTECH Umwelttechnik,KOMPTECH Umwelttechnik Deutschland GmbH,,,Carl-Zeiss-Str. 2,Oelde,59302,Deutschland,(+49 2522) 93 45-0,,info@komptech.de,http://www.komptech.com,
1696,203013766,KOMPTECH Vertriebsgesellschaft,KOMPTECH Vertriebsgesellschaft,KOMPTECH Vertriebsgesellschaft,Deutschland mbH,,Carl-Zeiss-Str. 2,Oelde,59302,Deutschland,(+49 2522) 9345-0,,info@komptech.de,http://www.komptech.com,
1697,100001435,KONE,KONE,KONE GmbH,"Aufzüge, Rolltreppen und Automatiktüren",,Vahrenwalder Str. 317,Hannover,30179,Deutschland,(+49 511) 21 48-0,,kontakte@kone.com,http://www.kone.de,
1698,100014945,Konrad Armaturentechnik,Konrad Armaturentechnik,Konrad Armaturentechnik GmbH,,,Seilfahrt 67,Bochum,44809,Deutschland,(+49 234) 5 26-35,,info@konrad-armaturen.de,http://www.konrad-armaturen.de,
1699,209034250,Konvekta KKI,Konvekta KKI,Konvekta KKI,Kälte- und Klimatechnik GmbH & Co. KG,,Am Eisberg 13,Barchfeld,36456,Deutschland,(+49 36961) 8 99-0,,barchfeld@konvekta.com,http://www.konvekta.de,
1700,236018196,Konzelmann,Konzelmann,Konzelmann GmbH,Kunststoff Innovationen,,Lise-Meitner-Str. 15,Löchgau,74369,Deutschland,(+49 7143) 40 80-0,,info@konzelmann-gmbh.de,http://www.konzelmann-gmbh.de,
1701,569505,konzeptpark,konzeptpark,konzeptpark GmbH,,,Georg-Ohm-Str. 2,Lahnau,35633,Deutschland,(+49 6441) 6 50 09-0,,info@konzeptpark.de,http://www.konzeptpark.de,
1702,100001192,Kordt,Kordt,Kordt GmbH & Co. KG,,,Preyerstr. 24 - 26,Eschweiler,52249,Deutschland,(+49 2403) 70 05-0,,mail@kordt.de,http://www.kordt.de,
1703,61037381,Korfmann Lufttechnik,Korfmann Lufttechnik,Korfmann Lufttechnik GmbH,,,Hörder Str. 286,Witten,58454,Deutschland,(+49 2302) 17 02-0,,info@korfmann.com,http://www.korfmann.com,
1704,100003503,KORSCH,KORSCH,KORSCH AG,,,Breitenbachstr. 1,Berlin,13509,Deutschland,(+49 30) 4 35 76-0,,berlin@korsch.de,http://www.korsch.de,
1705,457653,KOSME,KOSME,KOSME Gesellschaft mbH,,,Gewerbestr. 3,Sollenau,2601,Österreich,(+43 2628) 411-0,,kosme@kosme.at,http://www.kosme.at,
1706,100001555,KOSTYRKA,KOSTYRKA,KOSTYRKA GmbH,,,Dieselstr. 6,Gerlingen,70839,Deutschland,(+49 7156) 1 76 73-0,,info@kostyrka.com,http://www.kostyrka.com,
1707,31036767,kothes,kothes,kothes GmbH,,,Von-Ketteler-Str. 19,Kempen,47906,Deutschland,(+49 2152) 89 42-0,,info@kothes.de,http://www.kothes.com,
1708,216023923,Kotte Landtechnik,Kotte Landtechnik,Kotte Landtechnik GmbH & Co. KG,,,Malgartener Str. 36,Rieste,49597,Deutschland,(+49 5464) 96 11-0,,info@kotte-landtechnik.de,http://www.kotte-landtechnik.de,
1709,608741,kptec group,kptec group,kptec group GmbH,,,Wiesenstr. 33,Schorndorf,73614,Deutschland,(+49 7181) 4089-0,,info@kptec.de,http://www.kptec.de,
1710,12012449,kptec precision parts,kptec precision parts,kptec precision parts GmbH,,,Wiesenstr. 33,Schorndorf,73614,Deutschland,(+49 7181) 40 89-0,,info@kptec.de,http://www.kptec.de,
1711,105034566,kptec service,kptec service,kptec service gmbH,,,Wiesenstr. 33,Schorndorf,73614,Deutschland,(+49 7181) 40 89-0,,info@kptec.de,http://www.kptec.de,
1712,100001210,KRACHT,KRACHT,KRACHT GmbH,,,Gewerbestr. 20,Werdohl,58791,Deutschland,(+49 2392) 9 35-0,,info@kracht.eu,http://www.kracht.eu,
1713,100001450,Carl KRAFFT & Söhne,Carl KRAFFT & Söhne,Carl KRAFFT & Söhne GmbH & Co. KG,Maschinenfabrik,,Schoellerstr. 164,Düren,52351,Deutschland,(+49 2421) 93 60-0,,mail@krafft-walzen.com,http://www.krafft-walzen.com,
1714,206012635,Kraft Maschinenbau,Kraft Maschinenbau,G. Kraft Maschinenbau GmbH,,,Specken Str. 6,Rietberg,33397,Deutschland,(+49 2944) 8 04-0,,info@kraft-group.com,https://www.kraft-group.com/,
1715,100002002,Kraiss & Friz,Kraiss & Friz,Kraiss & Friz KG,Autogenwerk - Sauerstoffwerk,,Neckarstr. 182,Stuttgart,70190,Deutschland,(+49 711) 2 85 34-0,,info@kraissundfriz.de,http://www.kraissundfriz.de,
1716,100001415,Kramer-Werke,Kramer-Werke,Kramer-Werke GmbH,,,Wacker Neuson Str. 1,Pfullendorf,88630,Deutschland,(+49 7552) 92 88-0,,info@kramer.de,http://www.kramer.de,
